10:45:17.859309,-8388608,-8388608,-8388608,-8388608,387905,-8388608,-8388608,-8388608
10:45:17.859309,-8388608,-8388608,-8388608,-8388608,390716,-8388608,-8388608,-8388608
10:45:17.874277,-8388608,-8388608,-8388608,-8388608,392040,-8388608,-8388608,-8388608
10:45:17.876485,-8388608,-8388608,-8388608,-8388608,388362,-8388608,-8388608,-8388608
10:45:17.876485,-8388608,-8388608,-8388608,-8388608,384350,-8388608,-8388608,-8388608
10:45:17.876485,-8388608,-8388608,-8388608,-8388608,384048,-8388608,-8388608,-8388608
10:45:17.876485,-8388608,-8388608,-8388608,-8388608,384948,-8388608,-8388608,-8388608
10:45:17.892894,-8388608,-8388608,-8388608,-8388608,384597,-8388608,-8388608,-8388608
10:45:17.892894,-8388608,-8388608,-8388608,-8388608,384309,-8388608,-8388608,-8388608
10:45:17.899906,-8388608,-8388608,-8388608,-8388608,382433,-8388608,-8388608,-8388608
10:45:17.899906,-8388608,-8388608,-8388608,-8388608,384464,-8388608,-8388608,-8388608
10:45:17.909805,-8388608,-8388608,-8388608,-8388608,383105,-8388608,-8388608,-8388608
10:45:17.909805,-8388608,-8388608,-8388608,-8388608,380793,-8388608,-8388608,-8388608
10:45:17.909805,-8388608,-8388608,-8388608,-8388608,381984,-8388608,-8388608,-8388608
10:45:17.909805,-8388608,-8388608,-8388608,-8388608,379708,-8388608,-8388608,-8388608
10:45:17.926089,-8388608,-8388608,-8388608,-8388608,387634,-8388608,-8388608,-8388608
10:45:17.926089,-8388608,-8388608,-8388608,-8388608,386151,-8388608,-8388608,-8388608
10:45:17.926089,-8388608,-8388608,-8388608,-8388608,382693,-8388608,-8388608,-8388608
10:45:17.926089,-8388608,-8388608,-8388608,-8388608,386161,-8388608,-8388608,-8388608
10:45:17.941099,-8388608,-8388608,-8388608,-8388608,385025,-8388608,-8388608,-8388608
10:45:17.946030,-8388608,-8388608,-8388608,-8388608,383231,-8388608,-8388608,-8388608
10:45:17.947923,-8388608,-8388608,-8388608,-8388608,381168,-8388608,-8388608,-8388608
10:45:17.947923,-8388608,-8388608,-8388608,-8388608,377981,-8388608,-8388608,-8388608
10:45:17.947923,-8388608,-8388608,-8388608,-8388608,381701,-8388608,-8388608,-8388608
10:45:17.958661,-8388608,-8388608,-8388608,-8388608,383501,-8388608,-8388608,-8388608
10:45:17.958661,-8388608,-8388608,-8388608,-8388608,381189,-8388608,-8388608,-8388608
10:45:17.958661,-8388608,-8388608,-8388608,-8388608,380536,-8388608,-8388608,-8388608
10:45:17.958661,-8388608,-8388608,-8388608,-8388608,379260,-8388608,-8388608,-8388608
10:45:17.975431,-8388608,-8388608,-8388608,-8388608,378823,-8388608,-8388608,-8388608
10:45:17.975431,-8388608,-8388608,-8388608,-8388608,378836,-8388608,-8388608,-8388608
10:45:17.975431,-8388608,-8388608,-8388608,-8388608,377766,-8388608,-8388608,-8388608
10:45:17.975431,-8388608,-8388608,-8388608,-8388608,372822,-8388608,-8388608,-8388608
10:45:17.992317,-8388608,-8388608,-8388608,-8388608,374777,-8388608,-8388608,-8388608
10:45:17.992317,-8388608,-8388608,-8388608,-8388608,373391,-8388608,-8388608,-8388608
10:45:17.999828,-8388608,-8388608,-8388608,-8388608,373258,-8388608,-8388608,-8388608
10:45:17.999828,-8388608,-8388608,-8388608,-8388608,377386,-8388608,-8388608,-8388608
10:45:18.009161,-8388608,-8388608,-8388608,-8388608,376984,-8388608,-8388608,-8388608
10:45:18.009161,-8388608,-8388608,-8388608,-8388608,375629,-8388608,-8388608,-8388608
10:45:18.009161,-8388608,-8388608,-8388608,-8388608,378003,-8388608,-8388608,-8388608
10:45:18.009161,-8388608,-8388608,-8388608,-8388608,376783,-8388608,-8388608,-8388608
10:45:18.026004,-8388608,-8388608,-8388608,-8388608,373756,-8388608,-8388608,-8388608
10:45:18.026004,-8388608,-8388608,-8388608,-8388608,373838,-8388608,-8388608,-8388608
10:45:18.026004,-8388608,-8388608,-8388608,-8388608,376708,-8388608,-8388608,-8388608
10:45:18.026004,-8388608,-8388608,-8388608,-8388608,377319,-8388608,-8388608,-8388608
10:45:18.026004,-8388608,-8388608,-8388608,-8388608,375513,-8388608,-8388608,-8388608
10:45:18.046121,-8388608,-8388608,-8388608,-8388608,374647,-8388608,-8388608,-8388608
10:45:18.048782,-8388608,-8388608,-8388608,-8388608,374446,-8388608,-8388608,-8388608
10:45:18.048782,-8388608,-8388608,-8388608,-8388608,376620,-8388608,-8388608,-8388608
10:45:18.048782,-8388608,-8388608,-8388608,-8388608,376015,-8388608,-8388608,-8388608
10:45:18.059077,-8388608,-8388608,-8388608,-8388608,380409,-8388608,-8388608,-8388608
10:45:18.059077,-8388608,-8388608,-8388608,-8388608,384822,-8388608,-8388608,-8388608
10:45:18.059077,-8388608,-8388608,-8388608,-8388608,380948,-8388608,-8388608,-8388608
10:45:18.059077,-8388608,-8388608,-8388608,-8388608,384428,-8388608,-8388608,-8388608
10:45:18.075698,-8388608,-8388608,-8388608,-8388608,384989,-8388608,-8388608,-8388608
10:45:18.075698,-8388608,-8388608,-8388608,-8388608,377714,-8388608,-8388608,-8388608
10:45:18.075698,-8388608,-8388608,-8388608,-8388608,381601,-8388608,-8388608,-8388608
10:45:18.075698,-8388608,-8388608,-8388608,-8388608,389084,-8388608,-8388608,-8388608
10:45:18.092247,-8388608,-8388608,-8388608,-8388608,386829,-8388608,-8388608,-8388608
10:45:18.097055,-8388608,-8388608,-8388608,-8388608,386184,-8388608,-8388608,-8388608
10:45:18.100191,-8388608,-8388608,-8388608,-8388608,386329,-8388608,-8388608,-8388608
10:45:18.100191,-8388608,-8388608,-8388608,-8388608,387594,-8388608,-8388608,-8388608
10:45:18.111321,-8388608,-8388608,-8388608,-8388608,387051,-8388608,-8388608,-8388608
10:45:18.114126,-8388608,-8388608,-8388608,-8388608,382966,-8388608,-8388608,-8388608
10:45:18.114126,-8388608,-8388608,-8388608,-8388608,380990,-8388608,-8388608,-8388608
10:45:18.114126,-8388608,-8388608,-8388608,-8388608,385360,-8388608,-8388608,-8388608
10:45:18.125954,-8388608,-8388608,-8388608,-8388608,388551,-8388608,-8388608,-8388608
10:45:18.129771,-8388608,-8388608,-8388608,-8388608,388208,-8388608,-8388608,-8388608
10:45:18.134464,-8388608,-8388608,-8388608,-8388608,390834,-8388608,-8388608,-8388608
10:45:18.137880,-8388608,-8388608,-8388608,-8388608,389571,-8388608,-8388608,-8388608
10:45:18.139866,-8388608,-8388608,-8388608,-8388608,384278,-8388608,-8388608,-8388608
10:45:18.145050,-8388608,-8388608,-8388608,-8388608,382173,-8388608,-8388608,-8388608
10:45:18.146935,-8388608,-8388608,-8388608,-8388608,386287,-8388608,-8388608,-8388608
10:45:18.146935,-8388608,-8388608,-8388608,-8388608,387499,-8388608,-8388608,-8388608
10:45:18.157454,-8388608,-8388608,-8388608,-8388608,388775,-8388608,-8388608,-8388608
10:45:18.158875,-8388608,-8388608,-8388608,-8388608,386168,-8388608,-8388608,-8388608
10:45:18.158875,-8388608,-8388608,-8388608,-8388608,387907,-8388608,-8388608,-8388608
10:45:18.158875,-8388608,-8388608,-8388608,-8388608,386159,-8388608,-8388608,-8388608
10:45:18.174219,-8388608,-8388608,-8388608,-8388608,382334,-8388608,-8388608,-8388608
10:45:18.175880,-8388608,-8388608,-8388608,-8388608,386941,-8388608,-8388608,-8388608
10:45:18.175880,-8388608,-8388608,-8388608,-8388608,388368,-8388608,-8388608,-8388608
10:45:18.175880,-8388608,-8388608,-8388608,-8388608,387971,-8388608,-8388608,-8388608
10:45:18.175880,-8388608,-8388608,-8388608,-8388608,386107,-8388608,-8388608,-8388608
10:45:18.192194,-8388608,-8388608,-8388608,-8388608,381376,-8388608,-8388608,-8388608
10:45:18.192194,-8388608,-8388608,-8388608,-8388608,383654,-8388608,-8388608,-8388608
10:45:18.200264,-8388608,-8388608,-8388608,-8388608,389079,-8388608,-8388608,-8388608
