10:57:11.304819,-8388608,-8388608,-8388608,-8388608,496244,-8388608,-8388608,-8388608
10:57:11.304819,-8388608,-8388608,-8388608,-8388608,489427,-8388608,-8388608,-8388608
10:57:11.304819,-8388608,-8388608,-8388608,-8388608,491186,-8388608,-8388608,-8388608
10:57:11.320965,-8388608,-8388608,-8388608,-8388608,499241,-8388608,-8388608,-8388608
10:57:11.320965,-8388608,-8388608,-8388608,-8388608,498956,-8388608,-8388608,-8388608
10:57:11.320965,-8388608,-8388608,-8388608,-8388608,494601,-8388608,-8388608,-8388608
10:57:11.320965,-8388608,-8388608,-8388608,-8388608,490004,-8388608,-8388608,-8388608
10:57:11.337727,-8388608,-8388608,-8388608,-8388608,492338,-8388608,-8388608,-8388608
10:57:11.337727,-8388608,-8388608,-8388608,-8388608,501011,-8388608,-8388608,-8388608
10:57:11.337727,-8388608,-8388608,-8388608,-8388608,501926,-8388608,-8388608,-8388608
10:57:11.337727,-8388608,-8388608,-8388608,-8388608,499373,-8388608,-8388608,-8388608
10:57:11.354529,-8388608,-8388608,-8388608,-8388608,492673,-8388608,-8388608,-8388608
10:57:11.358587,-8388608,-8388608,-8388608,-8388608,490846,-8388608,-8388608,-8388608
10:57:11.359015,-8388608,-8388608,-8388608,-8388608,497675,-8388608,-8388608,-8388608
10:57:11.359015,-8388608,-8388608,-8388608,-8388608,501993,-8388608,-8388608,-8388608
10:57:11.369630,-8388608,-8388608,-8388608,-8388608,497043,-8388608,-8388608,-8388608
10:57:11.370342,-8388608,-8388608,-8388608,-8388608,490374,-8388608,-8388608,-8388608
10:57:11.370342,-8388608,-8388608,-8388608,-8388608,492424,-8388608,-8388608,-8388608
10:57:11.370342,-8388608,-8388608,-8388608,-8388608,497186,-8388608,-8388608,-8388608
10:57:11.385434,-8388608,-8388608,-8388608,-8388608,500549,-8388608,-8388608,-8388608
10:57:11.387505,-8388608,-8388608,-8388608,-8388608,498476,-8388608,-8388608,-8388608
10:57:11.387505,-8388608,-8388608,-8388608,-8388608,489176,-8388608,-8388608,-8388608
10:57:11.387505,-8388608,-8388608,-8388608,-8388608,491145,-8388608,-8388608,-8388608
10:57:11.387505,-8388608,-8388608,-8388608,-8388608,501774,-8388608,-8388608,-8388608
10:57:11.404226,-8388608,-8388608,-8388608,-8388608,502654,-8388608,-8388608,-8388608
10:57:11.404226,-8388608,-8388608,-8388608,-8388608,496119,-8388608,-8388608,-8388608
10:57:11.404226,-8388608,-8388608,-8388608,-8388608,491811,-8388608,-8388608,-8388608
10:57:11.404226,-8388608,-8388608,-8388608,-8388608,491032,-8388608,-8388608,-8388608
10:57:11.421147,-8388608,-8388608,-8388608,-8388608,497014,-8388608,-8388608,-8388608
10:57:11.421147,-8388608,-8388608,-8388608,-8388608,502383,-8388608,-8388608,-8388608
10:57:11.421147,-8388608,-8388608,-8388608,-8388608,497169,-8388608,-8388608,-8388608
10:57:11.421147,-8388608,-8388608,-8388608,-8388608,493652,-8388608,-8388608,-8388608
10:57:11.437723,-8388608,-8388608,-8388608,-8388608,494252,-8388608,-8388608,-8388608
10:57:11.437723,-8388608,-8388608,-8388608,-8388608,499688,-8388608,-8388608,-8388608
10:57:11.437723,-8388608,-8388608,-8388608,-8388608,501376,-8388608,-8388608,-8388608
10:57:11.437723,-8388608,-8388608,-8388608,-8388608,494945,-8388608,-8388608,-8388608
10:57:11.453750,-8388608,-8388608,-8388608,-8388608,491378,-8388608,-8388608,-8388608
10:57:11.457812,-8388608,-8388608,-8388608,-8388608,493601,-8388608,-8388608,-8388608
10:57:11.459372,-8388608,-8388608,-8388608,-8388608,497752,-8388608,-8388608,-8388608
10:57:11.459372,-8388608,-8388608,-8388608,-8388608,499172,-8388608,-8388608,-8388608
10:57:11.470565,-8388608,-8388608,-8388608,-8388608,497990,-8388608,-8388608,-8388608
10:57:11.474158,-8388608,-8388608,-8388608,-8388608,493968,-8388608,-8388608,-8388608
10:57:11.478440,-8388608,-8388608,-8388608,-8388608,493403,-8388608,-8388608,-8388608
10:57:11.480146,-8388608,-8388608,-8388608,-8388608,499269,-8388608,-8388608,-8388608
10:57:11.480146,-8388608,-8388608,-8388608,-8388608,502256,-8388608,-8388608,-8388608
10:57:11.487365,-8388608,-8388608,-8388608,-8388608,497451,-8388608,-8388608,-8388608
10:57:11.487365,-8388608,-8388608,-8388608,-8388608,494093,-8388608,-8388608,-8388608
10:57:11.487365,-8388608,-8388608,-8388608,-8388608,492704,-8388608,-8388608,-8388608
10:57:11.487365,-8388608,-8388608,-8388608,-8388608,498814,-8388608,-8388608,-8388608
10:57:11.504673,-8388608,-8388608,-8388608,-8388608,502866,-8388608,-8388608,-8388608
10:57:11.504673,-8388608,-8388608,-8388608,-8388608,497358,-8388608,-8388608,-8388608
10:57:11.504673,-8388608,-8388608,-8388608,-8388608,493096,-8388608,-8388608,-8388608
10:57:11.504673,-8388608,-8388608,-8388608,-8388608,494877,-8388608,-8388608,-8388608
10:57:11.520467,-8388608,-8388608,-8388608,-8388608,500396,-8388608,-8388608,-8388608
10:57:11.520467,-8388608,-8388608,-8388608,-8388608,501736,-8388608,-8388608,-8388608
10:57:11.520467,-8388608,-8388608,-8388608,-8388608,494853,-8388608,-8388608,-8388608
10:57:11.520467,-8388608,-8388608,-8388608,-8388608,487038,-8388608,-8388608,-8388608
